Track_Main_Artist;Fecha;Ciudad;Pais
Tiësto;2022-12-11;London;UK
Tiësto;2022-12-10;Ålesund;Norway
Tiësto;2022-12-09;Stavanger;Norway
Tiësto;2022-12-03;Las Vegas;US
Tiësto;2022-12-01;Riyadh;Saudi Arabia
Tiësto;2022-11-25;Las Vegas;US
Tiësto;2022-11-25;Las Vegas;US
Tiësto;2022-11-18;León;Mexico
Tiësto;2022-11-18;Las Vegas;US
Tiësto;2022-11-12;Miami;US
Tiësto;2022-11-11;Las Vegas;US
Tiësto;2022-11-10;Washington;US
Tiësto;2022-11-04;Las Vegas;US
Tiësto;2022-10-28;San Bernardino;US
Tiësto;2022-10-22;Amsterdam;Netherlands
Tiësto;2022-10-21;Manama;Bahrain
Tiësto;2022-10-15;Costa Mesa;US
Tiësto;2022-10-15;Las Vegas;US
Tiësto;2022-10-07;Las Vegas;US
Tiësto;2022-10-01;Las Vegas;US
Tiësto;2022-09-24;Berlin;Germany
Tiësto;2022-09-23;Las Vegas;US
Tiësto;2022-09-17;Las Vegas;US
Tiësto;2022-09-15;Las Vegas;US
Tiësto;2022-09-10;Las Vegas;US
Tiësto;2022-09-03;Las Vegas;US
Tiësto;2022-08-27;Las Vegas;US
Tiësto;2022-08-25;Halton;UK
Tiësto;2022-08-20;Las Vegas;US
Tiësto;2022-08-19;Oslo;Norway
Tiësto;2022-08-13;Las Vegas;US
Tiësto;2022-08-07;Atlantic City;US
Tiësto;2022-08-06;Baltimore;US
Tiësto;2022-08-06;Las Vegas;US
Tiësto;2022-07-30;Las Vegas;US
Tiësto;2022-07-29;Boom;Belgium
Tiësto;2022-07-22;Boom;Belgium
Tiësto;2022-07-22;Weeze;Germany
Tiësto;2022-07-17;Chicago;US
Tiësto;2022-07-16;Las Vegas;US
Tiësto;2022-07-15;Brooklyn;US
Tiësto;2022-07-14;Brooklyn;US
Tiësto;2022-07-08;Split;Croatia
Tiësto;2022-07-08;Kallithéa;Greece
Tiësto;2022-07-02;Las Vegas;US
Tiësto;2022-07-01;Windsor;Canada
Tiësto;2022-06-30;Toronto;Canada
Tiësto;2022-06-25;Boston;US
Tiësto;2022-06-25;Atlantic City;US
Tiësto;2022-06-24;Ottawa;Canada
Tiësto;2022-06-17;Belfast;UK
Tiësto;2022-06-16;Santiago de Compostela;Spain
Tiësto;2022-06-15;Gliwice;Poland
Tiësto;2022-06-11;Las Vegas;US
Tiësto;2022-06-11;Los Angeles (LA);US
Tiësto;2022-06-03;Bucharest;Romania
Tiësto;2022-06-03;Umeå;Sweden
Tiësto;2022-05-28;Las Vegas;US
Tiësto;2022-05-23;Dallas;US
Tiësto;2022-05-21;Las Vegas;US
Tiësto;2022-05-21;Las Vegas;US
Tiësto;2022-05-19;Las Vegas;US
Tiësto;2022-05-14;Las Vegas;US
Tiësto;2022-05-08;Miami;US
Tiësto;2022-05-07;Las Vegas;US
Tiësto;2022-04-30;Miami;US
Tiësto;2022-04-29;Las Vegas;US
Tiësto;2022-04-23;Las Vegas;US
Tiësto;2022-04-22;Ennis;US
Tiësto;2022-04-16;Las Vegas;US
Tiësto;2022-04-09;Las Vegas;US
Tiësto;2022-04-08;Miami Beach;US
Tiësto;2022-04-07;Miami;US
Tiësto;2022-03-31;Cancun;Mexico
Tiësto;2022-03-26;Las Vegas;US
Tiësto;2022-03-23;Miami Beach;US
Tiësto;2022-03-20;Houston;US
Tiësto;2022-03-18;Las Vegas;US
Tiësto;2022-03-05;San Diego;US
Tiësto;2022-03-05;San Diego;US
Tiësto;2022-03-04;Dubai;United Arab Emirates
Tiësto;2022-02-20;Aspen;US
Tiësto;2022-02-19;Las Vegas;US
Tiësto;2022-02-12;Los Angeles (LA);US
Tiësto;2022-02-11;Las Vegas;US
Tiësto;2022-02-03;London;UK
Tiësto;2022-01-29;Las Vegas;US
Tiësto;2021-12-31;San Bernardino;US
Tom Odell;2022-11-09;Southampton;UK
Tom Odell;2022-10-26;Bournemouth;UK
Tom Odell;2022-10-24;Oxford;UK
Tom Odell;2022-10-11;Lisbon;Portugal
Tom Odell;2022-10-10;Madrid;Spain
Tom Odell;2022-10-09;Barcelona;Spain
Tom Odell;2022-10-06;Milan;Italy
Tom Odell;2022-10-04;Bern;Switzerland
Tom Odell;2022-10-03;Zürich;Switzerland
Tom Odell;2022-10-01;Zagreb;Croatia
Tom Odell;2022-09-30;Vienna;Austria
Tom Odell;2022-09-28;Budapest;Hungary
Tom Odell;2022-09-27;Munich;Germany
Tom Odell;2022-09-25;Cologne;Germany
Tom Odell;2022-09-24;Hannover;Germany
Tom Odell;2022-09-22;Berlin;Germany
Tom Odell;2022-09-21;Hamburg;Germany
Tom Odell;2022-09-19;Brussels;Belgium
Tom Odell;2022-09-18;Paris;France
Tom Odell;2022-09-17;Luxembourg;Luxembourg
Tom Odell;2022-09-04;Bexhill-On-Sea;UK
Tom Odell;2022-09-03;Blackpool;UK
Tom Odell;2022-08-26;Buckinghamshire;UK
Tom Odell;2022-08-26;Overton;UK
Tom Odell;2022-07-16;Belfast;UK
Tom Odell;2022-07-16;Ballymena;UK
Tom Odell;2022-07-03;Exeter;UK
Tom Odell;2022-07-03;Exeter;UK
Tom Odell;2022-07-01;Istanbul;Turkey
Tom Odell;2022-06-26;Prague;Czech Republic
Tom Odell;2022-06-25;Warsaw;Poland
Tom Odell;2022-06-23;Trakai;Lithuania
Tom Odell;2022-06-22;Tallinn;Estonia
Tom Odell;2022-06-21;Helsinki;Finland
Tom Odell;2022-06-19;Copenhagen;Denmark
Tom Odell;2022-06-18;Oslo;Norway
Tom Odell;2022-06-17;Stockholm;Sweden
Tom Odell;2022-06-15;Tilburg;Netherlands
Tom Odell;2022-04-27;Cheltenham;UK
Tom Odell;2022-04-21;Philadelphia;US
Tom Odell;2022-04-20;Washington;US
Tom Odell;2022-04-19;New York (NYC);US
Tom Odell;2022-04-16;Boston;US
Tom Odell;2022-04-15;Montreal;Canada
Tom Odell;2022-04-14;Toronto;Canada
Tom Odell;2022-04-12;Chicago;US
Tom Odell;2022-04-11;Minneapolis;US
Tom Odell;2022-04-09;Denver;US
Tom Odell;2022-04-08;Salt Lake City;US
Tom Odell;2022-04-06;Los Angeles (LA);US
Tom Odell;2022-04-04;San Francisco;US
Tom Odell;2022-04-02;Portland;US
Tom Odell;2022-04-01;Seattle;US
Tom Odell;2022-03-31;Vancouver;Canada
Tom Odell;2022-03-08;Birmingham;UK
Tom Odell;2022-03-06;Cambridge;UK
Tom Odell;2022-03-05;Nottingham;UK
Tom Odell;2022-03-04;Glasgow;UK
Tom Odell;2022-03-02;Newcastle Upon Tyne;UK
Tom Odell;2022-03-01;Leeds;UK
Tom Odell;2022-02-27;Cardiff;UK
Tom Odell;2022-02-26;Liverpool;UK
Tom Odell;2022-02-24;London;UK
Tom Odell;2022-02-22;Oxford;UK
Tom Odell;2022-02-20;Manchester;UK
Tom Odell;2022-02-19;Bristol;UK
Tom Odell;2022-02-18;Southampton;UK
Tom Odell;2022-02-16;Dublin;Ireland
Tom Odell;2022-02-15;Belfast;UK
Tom Odell;2022-01-22;London;UK
